zip_code,cases,cases_norm,week,cases_change,cases_norm_change
97401,393,969.9,2020-10-14,86,212.29999999999995
97402,269,534.3,2020-10-14,39,77.39999999999998
97403,103,886.3,2020-10-14,41,352.79999999999995
97404,150,465.0,2020-10-14,16,49.60000000000002
97405,124,277.7,2020-10-14,24,53.69999999999999
97408,68,580.7,2020-10-14,12,102.50000000000006
97411,5,n/a,2020-10-14,0,0
97415,40,284.7,2020-10-14,17,121
97417,5,n/a,2020-10-14,0,0
97419,5,n/a,2020-10-14,0,0
97420,101,367.6,2020-10-14,17,61.80000000000001
97423,13,190.9,2020-10-14,0,0
97424,53,301.2,2020-10-14,3,17
97426,22,226.4,2020-10-14,3,30.80000000000001
97431,5,n/a,2020-10-14,0,0
97435,5,n/a,2020-10-14,0,0
97437,5,n/a,2020-10-14,0,0
97438,5,n/a,2020-10-14,0,0
97439,27,188.2,2020-10-14,2,13.899999999999977
97442,5,n/a,2020-10-14,0,0
97443,5,n/a,2020-10-14,0,0
97444,5,n/a,2020-10-14,0,0
97446,39,810.5,2020-10-14,4,83.20000000000005
97448,31,253.2,2020-10-14,5,40.89999999999998
97449,5,n/a,2020-10-14,0,0
97452,5,n/a,2020-10-14,0,0
97454,5,n/a,2020-10-14,0,0
97455,5,n/a,2020-10-14,0,0
97456,11,368.5,2020-10-14,0,0
97457,34,333.1,2020-10-14,5,49
97458,5,n/a,2020-10-14,0,0
97459,63,446.9,2020-10-14,1,7.099999999999966
97462,14,355.5,2020-10-14,1,25.399999999999977
97463,12,309.5,2020-10-14,1,25.80000000000001
97465,5,n/a,2020-10-14,0,0
97467,5,n/a,2020-10-14,0,0
97469,5,n/a,2020-10-14,0,0
97470,49,245.2,2020-10-14,8,40
97471,69,237.1,2020-10-14,8,27.5
97477,167,452.9,2020-10-14,20,54.19999999999999
97478,191,516.1,2020-10-14,21,56.80000000000001
97479,50,526.0,2020-10-14,1,10.5
97487,39,461.6,2020-10-14,4,47.30000000000001
97488,5,n/a,2020-10-14,0,0
97495,5,n/a,2020-10-14,0,0
97496,12,157.2,2020-10-14,0,0
97497,0,0,2020-10-14,0,0
97498,5,n/a,2020-10-14,0,0
97499,5,n/a,2020-10-14,0,0
97501,475,1127.8,2020-10-14,39,92.59999999999991
97502,145,523.6,2020-10-14,15,54.200000000000045
97503,175,1662.2,2020-10-14,4,38
97504,281,632.3,2020-10-14,36,81
97520,71,290.2,2020-10-14,6,24.599999999999966
97523,15,239.5,2020-10-14,0,0
97524,70,484.1,2020-10-14,6,41.5
97525,20,434.7,2020-10-14,1,21.69999999999999
97526,100,292.4,2020-10-14,7,20.5
97527,98,290.7,2020-10-14,11,32.599999999999966
97530,20,289.2,2020-10-14,0,0
97532,5,n/a,2020-10-14,0,0
97535,29,574.6,2020-10-14,0,0
97537,21,303.6,2020-10-14,-1,-14.399999999999977
97538,5,n/a,2020-10-14,0,0
97539,5,n/a,2020-10-14,0,0
97540,49,617.9,2020-10-14,0,0
97541,5,n/a,2020-10-14,0,0
97544,0,0,2020-10-14,0,0
97601,136,605.5,2020-10-14,9,40
97603,174,589.3,2020-10-14,65,220.09999999999997
97623,5,n/a,2020-10-14,0,0
97624,27,771.4,2020-10-14,6,171.39999999999998
97630,33,647.6,2020-10-14,1,19.700000000000045
97632,5,n/a,2020-10-14,0,0
97633,13,955.2,2020-10-14,0,0
97641,0,0,2020-10-14,0,0
97701,259,439.0,2020-10-14,26,44
97702,306,754.0,2020-10-14,21,51.700000000000045
97703,140,421.9,2020-10-14,10,30.19999999999999
97707,12,206.4,2020-10-14,2,34.400000000000006
97708,5,n/a,2020-10-14,0,0
97720,5,n/a,2020-10-14,0,0
97734,30,1076.8,2020-10-14,2,71.79999999999995
97738,5,n/a,2020-10-14,0,0
97739,24,217.8,2020-10-14,0,0
97741,203,1704.2,2020-10-14,13,109.20000000000005
97753,5,n/a,2020-10-14,0,0
97754,66,355.3,2020-10-14,6,32.30000000000001
97756,195,581.2,2020-10-14,12,35.80000000000007
97759,33,524.3,2020-10-14,2,31.799999999999955
97760,33,488.4,2020-10-14,4,59.19999999999999
97761,338,8477.6,2020-10-14,13,326.10000000000036
97801,703,3266.6,2020-10-14,43,199.79999999999973
97813,10,768.0,2020-10-14,0,0
97814,103,831.9,2020-10-14,9,72.69999999999993
97818,372,8944.5,2020-10-14,5,120.29999999999927
97820,0,0,2020-10-14,0,0
97824,11,662.3,2020-10-14,0,0
97826,25,2304.1,2020-10-14,1,92.09999999999991
97827,19,723.0,2020-10-14,4,152.20000000000005
97828,16,512.2,2020-10-14,1,32.00000000000006
97836,12,605.1,2020-10-14,0,0
97838,1604,6328.4,2020-10-14,27,106.5
97844,135,3547.0,2020-10-14,3,78.80000000000018
97845,5,n/a,2020-10-14,0,0
97846,5,n/a,2020-10-14,0,0
97850,387,2282.5,2020-10-14,1,5.900000000000091
97862,164,1405.8,2020-10-14,3,25.700000000000045
97865,5,n/a,2020-10-14,0,0
97868,24,1205.4,2020-10-14,0,0
97869,5,n/a,2020-10-14,0,0
97875,135,5172.4,2020-10-14,2,76.59999999999945
97882,483,6224.2,2020-10-14,6,77.30000000000018
97883,11,444.8,2020-10-14,0,0
97885,13,940.0,2020-10-14,2,144.60000000000002
97886,13,1140.4,2020-10-14,0,0
97913,291,5265.1,2020-10-14,13,235.20000000000073
97914,1308,6810.7,2020-10-14,55,286.39999999999964
97918,138,3041.7,2020-10-14,7,154.29999999999973
97002,52,924.8,2020-10-21,1,17.799999999999955
97003,293,1132.0,2020-10-21,16,61.799999999999955
97004,25,569.7,2020-10-21,0,0
97005,357,1433.4,2020-10-21,20,80.30000000000018
97006,427,677.4,2020-10-21,20,31.699999999999932
97007,405,604.9,2020-10-21,24,35.89999999999998
97008,237,818.1,2020-10-21,13,44.89999999999998
97009,81,1043.5,2020-10-21,11,141.70000000000005
97013,314,1384.0,2020-10-21,19,83.79999999999995
97014,5,n/a,2020-10-21,0,0
97015,235,1203.8,2020-10-21,13,66.59999999999991
97016,37,608.3,2020-10-21,0,0
97017,5,n/a,2020-10-21,0,0
97018,13,666.0,2020-10-21,0,0
97019,38,1202.2,2020-10-21,4,126.60000000000014
97021,5,n/a,2020-10-21,0,0
97022,33,886.6,2020-10-21,2,53.700000000000045
97023,61,620.4,2020-10-21,4,40.69999999999993
97024,280,2733.8,2020-10-21,22,214.80000000000018
97026,134,3512.5,2020-10-21,2,52.5
97027,67,552.3,2020-10-21,6,49.49999999999994
97030,596,1624.3,2020-10-21,31,84.5
97031,203,1104.8,2020-10-21,0,0
97032,121,2399.4,2020-10-21,2,39.70000000000027
97034,90,476.1,2020-10-21,4,21.200000000000045
97035,116,485.1,2020-10-21,8,33.400000000000034
97038,121,800.6,2020-10-21,4,26.399999999999977
97040,10,803.9,2020-10-21,0,0
97041,41,1455.4,2020-10-21,0,0
97042,23,786.9,2020-10-21,1,34.19999999999993
97045,418,813.9,2020-10-21,27,52.60000000000002
97048,53,792.1,2020-10-21,4,59.80000000000007
97049,5,n/a,2020-10-21,0,0
97051,77,482.5,2020-10-21,5,31.30000000000001
97053,5,n/a,2020-10-21,0,0
97054,5,n/a,2020-10-21,0,0
97055,91,524.5,2020-10-21,3,17.30000000000001
97056,51,443.6,2020-10-21,7,60.900000000000034
97058,293,1477.0,2020-10-21,5,25.200000000000045
97060,316,1488.7,2020-10-21,22,103.60000000000014
97062,324,1181.0,2020-10-21,24,87.5
97063,5,n/a,2020-10-21,0,0
97064,12,346.4,2020-10-21,0,0
97067,14,654.8,2020-10-21,1,46.799999999999955
97068,118,416.9,2020-10-21,11,38.89999999999998
97070,186,887.5,2020-10-21,6,28.600000000000023
97071,1150,3992.6,2020-10-21,34,118
97078,309,1441.8,2020-10-21,14,65.29999999999995
97080,647,1582.4,2020-10-21,39,95.40000000000009
97086,281,1080.4,2020-10-21,23,88.50000000000011
97089,121,1009.5,2020-10-21,6,50
97101,30,790.7,2020-10-21,0,0
97103,80,474.5,2020-10-21,4,23.69999999999999
97106,33,725.3,2020-10-21,0,0
97107,0,0.0,2020-10-21,0,0
97110,5,n/a,2020-10-21,0,0
97111,19,602.0,2020-10-21,0,0
97112,0,0.0,2020-10-21,0,0
97113,349,2465.6,2020-10-21,11,77.79999999999973
97114,58,1218.0,2020-10-21,1,21
97115,33,797.3,2020-10-21,3,72.5
97116,360,1493.5,2020-10-21,25,103.70000000000005
97119,25,565.6,2020-10-21,3,67.90000000000003
97121,12,867.7,2020-10-21,0,0
97123,715,1605.4,2020-10-21,39,87.60000000000014
97124,438,905.9,2020-10-21,27,55.799999999999955
97127,37,989.3,2020-10-21,1,26.699999999999932
97128,493,1364.1,2020-10-21,20,55.299999999999955
97131,5,n/a,2020-10-21,0,0
97132,218,770.9,2020-10-21,24,84.89999999999998
97133,14,350.0,2020-10-21,1,25
97136,5,n/a,2020-10-21,0,0
97137,5,n/a,2020-10-21,0,0
97138,30,299.4,2020-10-21,0,0
97140,104,443.0,2020-10-21,3,12.699999999999989
97141,43,327.2,2020-10-21,3,22.80000000000001
97146,87,1473.3,2020-10-21,1,16.899999999999864
97148,19,557.8,2020-10-21,0,0
97201,95,613.5,2020-10-21,10,64.5
97202,187,482.4,2020-10-21,2,5.099999999999966
97203,387,1246.7,2020-10-21,19,61.200000000000045
97204,10,965.3,2020-10-21,5,0
97205,29,377.2,2020-10-21,1,13
97206,351,737.5,2020-10-21,19,40
97209,163,1090.3,2020-10-21,14,93.59999999999991
97210,54,496.0,2020-10-21,3,27.600000000000023
97211,235,751.9,2020-10-21,25,80
97212,111,460.1,2020-10-21,5,20.700000000000045
97213,175,598.9,2020-10-21,12,41
97214,166,697.1,2020-10-21,5,21
97215,116,708.4,2020-10-21,1,6.100000000000023
97216,207,1327.4,2020-10-21,18,115.40000000000009
97217,232,738.0,2020-10-21,20,63.700000000000045
97218,218,1497.1,2020-10-21,22,151
97219,220,568.3,2020-10-21,23,59.39999999999998
97220,396,1389.7,2020-10-21,27,94.70000000000005
97221,59,507.3,2020-10-21,8,68.80000000000001
97222,268,766.2,2020-10-21,15,42.90000000000009
97223,325,695.9,2020-10-21,11,23.5
97224,222,713.3,2020-10-21,14,45
97225,165,682.5,2020-10-21,9,37.200000000000045
97227,40,1039.8,2020-10-21,5,130
97229,290,498.1,2020-10-21,19,32.60000000000002
97230,628,1579.8,2020-10-21,37,93.09999999999991
97231,21,490.7,2020-10-21,0,0
97232,59,514.3,2020-10-21,7,60.99999999999994
97233,1010,2565.6,2020-10-21,65,165.0999999999999
97236,898,2436.8,2020-10-21,46,124.80000000000018
97239,94,664.3,2020-10-21,12,84.79999999999995
97266,467,1402.4,2020-10-21,17,51
97267,227,736.1,2020-10-21,20,64.89999999999998
97301,936,1748.9,2020-10-21,56,104.60000000000014
97302,286,770.2,2020-10-21,15,40.40000000000009
97303,523,1352.7,2020-10-21,29,75
97304,350,1230.1,2020-10-21,28,98.39999999999986
97305,949,2362.1,2020-10-21,47,117
97306,297,1085.5,2020-10-21,18,65.79999999999995
97317,354,1453.5,2020-10-21,42,172.4000000000001
97321,166,665.9,2020-10-21,13,52.10000000000002
97322,267,784.4,2020-10-21,14,41.10000000000002
97324,5,n/a,2020-10-21,0,0
97325,50,756.0,2020-10-21,2,30.299999999999955
97327,5,n/a,2020-10-21,0,0
97330,194,467.8,2020-10-21,21,50.69999999999999
97331,28,1162.8,2020-10-21,1,41.5
97333,91,425.7,2020-10-21,3,14
97338,74,369.2,2020-10-21,5,25
97341,5,n/a,2020-10-21,0,0
97344,5,n/a,2020-10-21,0,0
97347,10,532.5,2020-10-21,0,0
97348,5,n/a,2020-10-21,0,0
97351,110,1067.2,2020-10-21,5,48.5
97352,25,446.1,2020-10-21,1,17.80000000000001
97355,173,604.6,2020-10-21,18,62.89999999999998
97358,5,n/a,2020-10-21,0,0
97360,5,n/a,2020-10-21,0,0
97361,79,701.7,2020-10-21,6,53.30000000000007
97362,72,1659.8,2020-10-21,2,46.200000000000045
97365,323,3006.3,2020-10-21,5,46.5
97366,10,684.9,2020-10-21,0,0
97367,97,1030.2,2020-10-21,3,31.90000000000009
97368,5,n/a,2020-10-21,0,0
97370,47,568.3,2020-10-21,3,36.299999999999955
97374,23,436.8,2020-10-21,5,95
97375,16,1278.0,2020-10-21,0,0
97376,5,n/a,2020-10-21,0,0
97378,31,349.0,2020-10-21,1,11.199999999999989
97380,13,530.8,2020-10-21,0,0
97381,149,1012.8,2020-10-21,7,47.5
97383,79,824.0,2020-10-21,9,93.79999999999995
97385,27,829.0,2020-10-21,1,30.700000000000045
97386,38,280.1,2020-10-21,3,22.100000000000023
97389,15,895.0,2020-10-21,1,59.700000000000045
97391,28,524.0,2020-10-21,1,18.80000000000001
97392,46,886.1,2020-10-21,0,0
97394,5,n/a,2020-10-21,0,0
97396,5,n/a,2020-10-21,0,0
97401,465,1147.6,2020-10-21,72,177.69999999999993
97402,312,619.8,2020-10-21,43,85.5
97403,136,1170.2,2020-10-21,33,283.9000000000001
97404,174,539.5,2020-10-21,24,74.5
97405,132,295.7,2020-10-21,8,18
97408,79,674.6,2020-10-21,11,93.89999999999998
97411,5,n/a,2020-10-21,0,0
97415,45,320.3,2020-10-21,5,35.60000000000002
97417,5,n/a,2020-10-21,0,0
97419,5,n/a,2020-10-21,0,0
97420,123,447.7,2020-10-21,22,80.09999999999997
97423,13,190.9,2020-10-21,0,0
97424,63,358.1,2020-10-21,10,56.900000000000034
97426,26,267.6,2020-10-21,4,41.20000000000002
97431,5,n/a,2020-10-21,0,0
97435,5,n/a,2020-10-21,0,0
97437,5,n/a,2020-10-21,0,0
97438,5,n/a,2020-10-21,0,0
97439,30,209.2,2020-10-21,3,21
97442,5,n/a,2020-10-21,0,0
97443,5,n/a,2020-10-21,0,0
97444,5,n/a,2020-10-21,0,0
97446,48,997.5,2020-10-21,9,187
97448,44,359.4,2020-10-21,13,106.19999999999999
97449,5,n/a,2020-10-21,0,0
97452,5,n/a,2020-10-21,0,0
97454,5,n/a,2020-10-21,0,0
97455,12,472.8,2020-10-21,7,0
97456,12,402.0,2020-10-21,1,33.5
97457,39,382.1,2020-10-21,5,49
97458,5,n/a,2020-10-21,0,0
97459,65,461.1,2020-10-21,2,14.200000000000045
97462,14,355.5,2020-10-21,0,0
97463,13,335.3,2020-10-21,1,25.80000000000001
97465,5,n/a,2020-10-21,0,0
97467,5,n/a,2020-10-21,0,0
97469,5,n/a,2020-10-21,0,0
97470,59,295.2,2020-10-21,10,50
97471,80,274.9,2020-10-21,11,37.79999999999998
97477,185,501.7,2020-10-21,18,48.80000000000001
97478,211,570.1,2020-10-21,20,54
97479,50,526.0,2020-10-21,0,0
97487,44,520.8,2020-10-21,5,59.19999999999993
97488,5,n/a,2020-10-21,0,0
97495,5,n/a,2020-10-21,0,0
97496,14,183.4,2020-10-21,2,26.200000000000017
97497,0,0.0,2020-10-21,0,0
97498,5,n/a,2020-10-21,0,0
97499,5,n/a,2020-10-21,0,0
97501,525,1246.5,2020-10-21,50,118.70000000000005
97502,158,570.5,2020-10-21,13,46.89999999999998
97503,188,1785.7,2020-10-21,13,123.5
97504,308,693.0,2020-10-21,27,60.700000000000045
97520,79,322.9,2020-10-21,8,32.69999999999999
97523,15,239.5,2020-10-21,0,0
97524,91,629.4,2020-10-21,21,145.29999999999995
97525,21,456.4,2020-10-21,1,21.69999999999999
97526,106,309.9,2020-10-21,6,17.5
97527,102,302.6,2020-10-21,4,11.900000000000034
97530,20,289.2,2020-10-21,0,0
97532,5,n/a,2020-10-21,0,0
97535,31,614.2,2020-10-21,2,39.60000000000002
97537,22,318.0,2020-10-21,1,14.399999999999977
97538,5,n/a,2020-10-21,0,0
97539,5,n/a,2020-10-21,0,0
97540,50,630.5,2020-10-21,1,12.600000000000023
97541,5,n/a,2020-10-21,0,0
97544,0,0.0,2020-10-21,0,0
97601,139,618.9,2020-10-21,3,13.399999999999977
97603,182,616.4,2020-10-21,8,27.100000000000023
97623,5,n/a,2020-10-21,0,0
97624,28,800.0,2020-10-21,1,28.600000000000023
97630,34,667.2,2020-10-21,1,19.600000000000023
97632,5,n/a,2020-10-21,0,0
97633,13,955.2,2020-10-21,0,0
97641,0,0.0,2020-10-21,0,0
97701,270,457.7,2020-10-21,11,18.69999999999999
97702,322,793.4,2020-10-21,16,39.39999999999998
97703,160,482.1,2020-10-21,20,60.200000000000045
97707,13,223.6,2020-10-21,1,17.19999999999999
97708,5,n/a,2020-10-21,0,0
97720,5,n/a,2020-10-21,0,0
97734,31,1112.7,2020-10-21,1,35.90000000000009
97738,5,n/a,2020-10-21,0,0
97739,24,217.8,2020-10-21,0,0
97741,205,1721.0,2020-10-21,2,16.799999999999955
97753,5,n/a,2020-10-21,0,0
97754,78,419.9,2020-10-21,12,64.59999999999997
97756,208,619.9,2020-10-21,13,38.69999999999993
97759,35,556.1,2020-10-21,2,31.800000000000068
97760,36,532.8,2020-10-21,3,44.39999999999998
97761,339,8502.6,2020-10-21,1,25
97801,744,3457.1,2020-10-21,41,190.5
97813,10,768.0,2020-10-21,0,0
97814,103,831.9,2020-10-21,0,0
97818,375,9016.6,2020-10-21,3,72.10000000000036
97820,0,0.0,2020-10-21,0,0
97824,11,662.3,2020-10-21,0,0
97826,28,2580.6,2020-10-21,3,276.5
97827,22,837.1,2020-10-21,3,114.10000000000002
97828,18,576.2,2020-10-21,2,64
97836,12,605.1,2020-10-21,0,0
97838,1628,6423.1,2020-10-21,24,94.70000000000073
97844,139,3652.1,2020-10-21,4,105.09999999999991
97845,5,n/a,2020-10-21,0,0
97846,5,n/a,2020-10-21,0,0
97850,389,2294.3,2020-10-21,2,11.800000000000182
97862,174,1491.5,2020-10-21,10,85.70000000000005
97865,5,n/a,2020-10-21,0,0
97868,25,1255.7,2020-10-21,1,50.299999999999955
97869,5,n/a,2020-10-21,0,0
97875,136,5210.7,2020-10-21,1,38.30000000000018
97882,489,6301.5,2020-10-21,6,77.30000000000018
97883,11,444.8,2020-10-21,0,0
97885,14,1012.3,2020-10-21,1,72.29999999999995
97886,13,1140.4,2020-10-21,0,0
97913,305,5518.4,2020-10-21,14,253.29999999999927
97914,1359,7076.3,2020-10-21,51,265.60000000000036
97918,146,3218.0,2020-10-21,8,176.30000000000018
97002,63,1120.4,2020-10-28,11,195.60000000000014
97003,312,1205.4,2020-10-28,19,73.40000000000009
97004,25,569.7,2020-10-28,0,0
97005,379,1521.7,2020-10-28,22,88.29999999999995
97006,467,740.8,2020-10-28,40,63.39999999999998
97007,433,646.7,2020-10-28,28,41.80000000000007
97008,255,880.3,2020-10-28,18,62.19999999999993
97009,94,1211.0,2020-10-28,13,167.5
97013,335,1476.6,2020-10-28,21,92.59999999999991
97014,5,n/a,2020-10-28,0,0
97015,255,1306.3,2020-10-28,20,102.5
97016,37,608.3,2020-10-28,0,0
97017,5,n/a,2020-10-28,0,0
97018,13,666.0,2020-10-28,0,0
97019,39,1233.8,2020-10-28,1,31.59999999999991
97021,5,n/a,2020-10-28,0,0
97022,34,913.5,2020-10-28,1,26.899999999999977
97023,64,650.9,2020-10-28,3,30.5
97024,287,2802.2,2020-10-28,7,68.39999999999964
97026,140,3669.7,2020-10-28,6,157.19999999999982
97027,72,593.5,2020-10-28,5,41.200000000000045
97030,656,1787.8,2020-10-28,60,163.5
97031,210,1142.9,2020-10-28,7,38.100000000000136
97032,125,2478.7,2020-10-28,4,79.29999999999973
97034,95,502.5,2020-10-28,5,26.399999999999977
97035,120,501.8,2020-10-28,4,16.69999999999999
97038,130,860.2,2020-10-28,9,59.60000000000002
97040,10,803.9,2020-10-28,0,0
97041,42,1490.9,2020-10-28,1,35.5
97042,25,855.3,2020-10-28,2,68.39999999999998
97045,432,841.1,2020-10-28,14,27.200000000000045
97048,57,851.9,2020-10-28,4,59.799999999999955
97049,5,n/a,2020-10-28,0,0
97051,82,513.9,2020-10-28,5,31.399999999999977
97053,5,n/a,2020-10-28,0,0
97054,5,n/a,2020-10-28,0,0
97055,95,547.6,2020-10-28,4,23.100000000000023
97056,57,495.8,2020-10-28,6,52.19999999999999
97058,308,1552.6,2020-10-28,15,75.59999999999991
97060,350,1648.9,2020-10-28,34,160.20000000000005
97062,374,1363.3,2020-10-28,50,182.29999999999995
97063,5,n/a,2020-10-28,0,0
97064,12,346.4,2020-10-28,0,0
97067,14,654.8,2020-10-28,0,0
97068,128,452.2,2020-10-28,10,35.30000000000001
97070,198,944.8,2020-10-28,12,57.299999999999955
97071,1201,4169.7,2020-10-28,51,177.0999999999999
97078,322,1502.5,2020-10-28,13,60.700000000000045
97080,694,1697.3,2020-10-28,47,114.89999999999986
97086,300,1153.4,2020-10-28,19,73
97089,129,1076.3,2020-10-28,8,66.79999999999995
97101,32,843.4,2020-10-28,2,52.69999999999993
97103,83,492.3,2020-10-28,3,17.80000000000001
97106,35,769.2,2020-10-28,2,43.90000000000009
97107,5,n/a,2020-10-28,5,0
97110,5,n/a,2020-10-28,0,0
97111,19,602.0,2020-10-28,0,0
97112,0,0.0,2020-10-28,0,0
97113,373,2635.1,2020-10-28,24,169.5
97114,61,1281.0,2020-10-28,3,63
97115,35,845.6,2020-10-28,2,48.30000000000007
97116,395,1638.7,2020-10-28,35,145.20000000000005
97119,26,588.2,2020-10-28,1,22.600000000000023
97121,12,867.7,2020-10-28,0,0
97123,756,1697.5,2020-10-28,41,92.09999999999991
97124,470,972.1,2020-10-28,32,66.20000000000005
97127,39,1042.8,2020-10-28,2,53.5
97128,521,1441.6,2020-10-28,28,77.5
97131,5,n/a,2020-10-28,0,0
97132,226,799.2,2020-10-28,8,28.300000000000068
97133,15,375.0,2020-10-28,1,25
97136,5,n/a,2020-10-28,0,0
97137,5,n/a,2020-10-28,0,0
97138,31,309.4,2020-10-28,1,10
97140,114,485.6,2020-10-28,10,42.60000000000002
97141,43,327.2,2020-10-28,0,0
97146,92,1558.0,2020-10-28,5,84.70000000000005
97148,22,645.9,2020-10-28,3,88.10000000000002
97201,101,652.3,2020-10-28,6,38.799999999999955
97202,201,518.5,2020-10-28,14,36.10000000000002
97203,405,1304.7,2020-10-28,18,58
97204,11,1061.8,2020-10-28,1,96.5
97205,31,403.2,2020-10-28,2,26
97206,379,796.3,2020-10-28,28,58.799999999999955
97209,170,1137.1,2020-10-28,7,46.799999999999955
97210,55,505.2,2020-10-28,1,9.199999999999989
97211,244,780.7,2020-10-28,9,28.800000000000068
97212,117,485.0,2020-10-28,6,24.899999999999977
97213,182,622.9,2020-10-28,7,24
97214,171,718.1,2020-10-28,5,21
97215,126,769.5,2020-10-28,10,61.10000000000002
97216,222,1423.6,2020-10-28,15,96.19999999999982
97217,252,801.6,2020-10-28,20,63.60000000000002
97218,236,1620.8,2020-10-28,18,123.70000000000005
97219,238,614.8,2020-10-28,18,46.5
97220,436,1530.1,2020-10-28,40,140.39999999999986
97221,67,576.1,2020-10-28,8,68.80000000000001
97222,285,814.8,2020-10-28,17,48.59999999999991
97223,346,740.9,2020-10-28,21,45
97224,239,767.9,2020-10-28,17,54.60000000000002
97225,177,732.1,2020-10-28,12,49.60000000000002
97227,43,1117.8,2020-10-28,3,78
97229,310,532.5,2020-10-28,20,34.39999999999998
97230,679,1708.1,2020-10-28,51,128.29999999999995
97231,22,514.0,2020-10-28,1,23.30000000000001
97232,64,557.9,2020-10-28,5,43.60000000000002
97233,1110,2819.6,2020-10-28,100,254
97236,949,2575.2,2020-10-28,51,138.39999999999964
97239,105,742.0,2020-10-28,11,77.70000000000005
97266,493,1480.5,2020-10-28,26,78.09999999999991
97267,253,820.4,2020-10-28,26,84.29999999999995
97301,1008,1883.5,2020-10-28,72,134.5999999999999
97302,303,816.0,2020-10-28,17,45.799999999999955
97303,548,1417.4,2020-10-28,25,64.70000000000005
97304,359,1261.7,2020-10-28,9,31.600000000000136
97305,1010,2513.9,2020-10-28,61,151.80000000000018
97306,318,1162.3,2020-10-28,21,76.79999999999995
97317,382,1568.5,2020-10-28,28,115
97321,177,710.0,2020-10-28,11,44.10000000000002
97322,281,825.5,2020-10-28,14,41.10000000000002
97324,5,n/a,2020-10-28,0,0
97325,52,786.2,2020-10-28,2,30.200000000000045
97327,5,n/a,2020-10-28,0,0
97330,209,504.0,2020-10-28,15,36.19999999999999
97331,29,1204.3,2020-10-28,1,41.5
97333,95,444.4,2020-10-28,4,18.69999999999999
97338,78,389.1,2020-10-28,4,19.900000000000034
97341,5,n/a,2020-10-28,0,0
97344,5,n/a,2020-10-28,0,0
97347,10,532.5,2020-10-28,0,0
97348,5,n/a,2020-10-28,0,0
97351,114,1106.0,2020-10-28,4,38.799999999999955
97352,27,481.8,2020-10-28,2,35.69999999999999
97355,192,671.0,2020-10-28,19,66.39999999999998
97358,5,n/a,2020-10-28,0,0
97360,5,n/a,2020-10-28,0,0
97361,84,746.1,2020-10-28,5,44.39999999999998
97362,74,1705.9,2020-10-28,2,46.100000000000136
97365,328,3052.9,2020-10-28,5,46.59999999999991
97366,10,684.9,2020-10-28,0,0
97367,97,1030.2,2020-10-28,0,0
97368,5,n/a,2020-10-28,0,0
97370,51,616.6,2020-10-28,4,48.30000000000007
97374,30,569.7,2020-10-28,7,132.90000000000003
97375,16,1278.0,2020-10-28,0,0
97376,5,n/a,2020-10-28,0,0
97378,32,360.3,2020-10-28,1,11.300000000000011
97380,13,530.8,2020-10-28,0,0
97381,156,1060.4,2020-10-28,7,47.600000000000136
97383,95,990.9,2020-10-28,16,166.89999999999998
97385,28,859.7,2020-10-28,1,30.700000000000045
97386,42,309.6,2020-10-28,4,29.5
97389,15,895.0,2020-10-28,0,0
97391,28,524.0,2020-10-28,0,0
97392,50,963.2,2020-10-28,4,77.10000000000002
97394,10,215.4,2020-10-28,5,0
97396,10,317.1,2020-10-28,5,0
97401,513,1266.0,2020-10-28,48,118.40000000000009
97402,346,687.3,2020-10-28,34,67.5
97403,160,1376.7,2020-10-28,24,206.5
97404,204,632.5,2020-10-28,30,93
97405,141,315.8,2020-10-28,9,20.100000000000023
97408,86,734.4,2020-10-28,7,59.799999999999955
97411,5,n/a,2020-10-28,0,0
97415,45,320.3,2020-10-28,0,0
97417,5,n/a,2020-10-28,0,0
97419,5,n/a,2020-10-28,0,0
97420,131,476.8,2020-10-28,8,29.100000000000023
97423,16,235.0,2020-10-28,3,44.099999999999994
97424,71,403.5,2020-10-28,8,45.39999999999998
97426,33,339.6,2020-10-28,7,72
97431,5,n/a,2020-10-28,0,0
97435,5,n/a,2020-10-28,0,0
97437,5,n/a,2020-10-28,0,0
97438,5,n/a,2020-10-28,0,0
97439,31,216.1,2020-10-28,1,6.900000000000006
97442,5,n/a,2020-10-28,0,0
97443,5,n/a,2020-10-28,0,0
97444,5,n/a,2020-10-28,0,0
97446,51,1059.9,2020-10-28,3,62.40000000000009
97448,49,400.2,2020-10-28,5,40.80000000000001
97449,5,n/a,2020-10-28,0,0
97452,5,n/a,2020-10-28,0,0
97454,5,n/a,2020-10-28,0,0
97455,17,669.8,2020-10-28,5,196.99999999999994
97456,13,435.5,2020-10-28,1,33.5
97457,43,421.2,2020-10-28,4,39.099999999999966
97458,5,n/a,2020-10-28,0,0
97459,76,539.2,2020-10-28,11,78.10000000000002
97462,16,406.3,2020-10-28,2,50.80000000000001
97463,13,335.3,2020-10-28,0,0
97465,5,n/a,2020-10-28,0,0
97467,5,n/a,2020-10-28,0,0
97469,5,n/a,2020-10-28,0,0
97470,65,325.2,2020-10-28,6,30
97471,91,312.7,2020-10-28,11,37.80000000000001
97477,207,561.4,2020-10-28,22,59.69999999999999
97478,238,643.1,2020-10-28,27,73
97479,54,568.1,2020-10-28,4,42.10000000000002
97487,48,568.1,2020-10-28,4,47.30000000000007
97488,5,n/a,2020-10-28,0,0
97495,5,n/a,2020-10-28,0,0
97496,17,222.7,2020-10-28,3,39.29999999999998
